===============================================================================
Id,newsRACE,len,datetime,open,high,low,close,volume,openinterest,sentiment,MA_cross_Sentiment,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown
80,newsRACE,80,2021-03-05 17:22:00,186.11000061035156,186.1300048828125,186.0,186.11500549316406,6.498465810878852e-06,,-0.41267520116708845,MA_cross_Sentiment,80,737854.723611111,Broker,80,1000.0,1000.0,BuySell,80,,,Trades - Net Profit/Loss,80,,,DrawDown,80,0.0,0.0
81,newsRACE,81,2021-03-05 17:24:00,186.22999572753906,186.27999877929688,186.1649932861328,186.27999877929688,7.143012635167277e-06,,-0.41266145578684416,MA_cross_Sentiment,81,737854.725,Broker,81,1000.0,1000.0,BuySell,81,,,Trades - Net Profit/Loss,81,,,DrawDown,81,0.0,0.0
82,newsRACE,82,2021-03-05 17:26:00,186.27999877929688,186.27999877929688,186.14999389648438,186.14999389648438,7.8174037695511e-06,,-0.41023295825448586,MA_cross_Sentiment,82,737854.7263888889,Broker,82,1000.0,1000.0,BuySell,82,,,Trades - Net Profit/Loss,82,,,DrawDown,82,0.0,0.0
83,newsRACE,83,2021-03-05 17:28:00,186.24000549316406,186.36000061035156,186.1999969482422,186.25999450683594,8.52163921403032e-06,,-0.40538970857001355,MA_cross_Sentiment,83,737854.7277777778,Broker,83,1000.0,1000.0,BuySell,83,,,Trades - Net Profit/Loss,83,,,DrawDown,83,0.0,0.0
84,newsRACE,84,2021-03-05 17:30:00,186.2550048828125,186.2550048828125,186.2550048828125,186.2550048828125,9.255718968604938e-06,,-0.39813170673342735,MA_cross_Sentiment,84,737854.7291666666,Broker,84,1000.0,1000.0,BuySell,84,,,Trades - Net Profit/Loss,84,,,DrawDown,84,0.0,0.0
85,newsRACE,85,2021-03-05 17:32:00,186.27000427246094,186.27000427246094,186.2100067138672,186.24000549316406,1.0019643033274953e-05,,-0.3884589527447272,MA_cross_Sentiment,85,737854.7305555556,Broker,85,1000.0,1000.0,BuySell,85,,,Trades - Net Profit/Loss,85,,,DrawDown,85,0.0,0.0
86,newsRACE,86,2021-03-05 17:34:00,186.2449951171875,186.2449951171875,186.0,186.0,1.0813411408040362e-05,,-0.3763714466039131,MA_cross_Sentiment,86,737854.7319444445,Broker,86,1000.0,1000.0,BuySell,86,,,Trades - Net Profit/Loss,86,,,DrawDown,86,0.0,0.0
87,newsRACE,87,2021-03-05 17:36:00,185.7899932861328,186.2100067138672,185.75,185.75,1.1637024092901169e-05,,-0.3618691883109851,MA_cross_Sentiment,87,737854.7333333333,Broker,87,1000.0,1000.0,BuySell,87,,,Trades - Net Profit/Loss,87,,,DrawDown,87,0.0,0.0
88,newsRACE,88,2021-03-05 17:38:00,186.22000122070312,186.35000610351562,186.0,186.32000732421875,1.2473746636975881e-05,,-0.34528388395310067,MA_cross_Sentiment,88,737854.7347222222,Broker,88,1000.0,1000.0,BuySell,88,,,Trades - Net Profit/Loss,88,,,DrawDown,88,0.0,0.0
89,newsRACE,89,2021-03-05 17:42:00,186.28500366210938,186.28500366210938,186.28500366210938,186.28500366210938,1.3868566736018619e-05,,-0.3121665526984593,MA_cross_Sentiment,89,737854.7375,Broker,89,1000.0,1000.0,BuySell,89,,,Trades - Net Profit/Loss,89,,,DrawDown,89,0.0,0.0
90,newsRACE,90,2021-03-05 17:44:00,186.3000030517578,186.5399932861328,186.3000030517578,186.5399932861328,1.4409929840105148e-05,,-0.2959662318888599,MA_cross_Sentiment,90,737854.7388888889,Broker,90,1000.0,1000.0,BuySell,90,,,Trades - Net Profit/Loss,90,,,DrawDown,90,0.0,0.0
91,newsRACE,91,2021-03-05 17:46:00,186.5399932861328,186.5800018310547,186.47500610351562,186.47500610351562,1.4847261647235127e-05,,-0.280004807624408,MA_cross_Sentiment,91,737854.7402777778,Broker,91,1000.0,1000.0,BuySell,91,,,Trades - Net Profit/Loss,91,,,DrawDown,91,0.0,0.0
92,newsRACE,92,2021-03-05 17:48:00,186.47500610351562,186.47500610351562,186.36000061035156,186.3699951171875,1.5180562157408545e-05,,-0.26428227990510367,MA_cross_Sentiment,92,737854.7416666667,Broker,92,1000.0,1000.0,BuySell,92,,,Trades - Net Profit/Loss,92,,,DrawDown,92,0.0,0.0
93,newsRACE,93,2021-03-05 17:50:00,186.22000122070312,186.22999572753906,186.2100067138672,186.2100067138672,1.5409831370625406e-05,,-0.24879864873094687,MA_cross_Sentiment,93,737854.7430555555,Broker,93,1000.0,1000.0,BuySell,93,,,Trades - Net Profit/Loss,93,,,DrawDown,93,0.0,0.0
94,newsRACE,94,2021-03-05 17:54:00,186.11000061035156,186.22999572753906,186.10000610351562,186.22999572753906,1.5556275906189468e-05,,-0.21854807601807588,MA_cross_Sentiment,94,737854.7458333333,Broker,94,1000.0,1000.0,BuySell,94,,,Trades - Net Profit/Loss,94,,,DrawDown,94,0.0,0.0
95,newsRACE,95,2021-03-05 17:56:00,186.18499755859375,186.25,186.02000427246094,186.0399932861328,1.547345122853666e-05,,-0.2037811344793617,MA_cross_Sentiment,95,737854.7472222223,Broker,95,1000.0,1000.0,BuySell,95,,,Trades - Net Profit/Loss,95,,,DrawDown,95,0.0,0.0
96,newsRACE,96,2021-03-05 17:58:00,186.0399932861328,186.0399932861328,185.69000244140625,185.77000427246094,1.528659525392729e-05,,-0.18925308948579503,MA_cross_Sentiment,96,737854.7486111111,Broker,96,1000.0,1000.0,BuySell,96,,,Trades - Net Profit/Loss,96,,,DrawDown,96,0.0,0.0
97,newsRACE,97,2021-03-05 18:00:00,186.1999969482422,186.36000061035156,186.00999450683594,186.21499633789062,1.4995707982361374e-05,,-0.1749639410373759,MA_cross_Sentiment,97,737854.75,Broker,97,1000.0,1000.0,BuySell,97,,,Trades - Net Profit/Loss,97,,,DrawDown,97,0.0,0.0
98,newsRACE,98,2021-03-05 18:02:00,186.10000610351562,186.2899932861328,186.0,186.0,1.4600789413838891e-05,,-0.16091368913410437,MA_cross_Sentiment,98,737854.7513888889,Broker,98,1000.0,1000.0,BuySell,98,,,Trades - Net Profit/Loss,98,,,DrawDown,98,0.0,0.0
99,newsRACE,99,2021-03-05 18:06:00,185.79989624023438,186.1649932861328,185.79989624023438,185.8300018310547,1.349885838592427e-05,,-0.1335298749630038,MA_cross_Sentiment,99,737854.7541666667,Broker,99,1000.0,1000.0,BuySell,99,,,Trades - Net Profit/Loss,99,,,DrawDown,99,0.0,0.0
100,newsRACE,100,2021-03-05 18:08:00,185.80580139160156,185.80580139160156,185.80580139160156,185.80580139160156,1.2791845926532124e-05,,-0.12019631269517486,MA_cross_Sentiment,100,737854.7555555556,Broker,100,1000.0,1000.0,BuySell,100,,,Trades - Net Profit/Loss,100,,,DrawDown,100,0.0,0.0
101,newsRACE,101,2021-03-05 18:10:00,186.28500366210938,186.28500366210938,186.1300048828125,186.1300048828125,1.1980802170183413e-05,,-0.10710164697249348,MA_cross_Sentiment,101,737854.7569444445,Broker,101,1000.0,1000.0,BuySell,101,,,Trades - Net Profit/Loss,101,,,DrawDown,101,0.0,0.0
102,newsRACE,102,2021-03-05 18:12:00,185.85000610351562,185.85000610351562,185.77999877929688,185.77999877929688,1.1065727116878146e-05,,-0.0942458777949596,MA_cross_Sentiment,102,737854.7583333333,Broker,102,1000.0,1000.0,BuySell,102,,,Trades - Net Profit/Loss,102,,,DrawDown,102,0.0,0.0
103,newsRACE,103,2021-03-05 18:16:00,186.5299072265625,186.5299072265625,186.5299072265625,186.5299072265625,8.923483119397954e-06,,-0.06925102907533442,MA_cross_Sentiment,103,737854.7611111111,Broker,103,1000.0,1000.0,BuySell,103,,,Trades - Net Profit/Loss,103,,,DrawDown,103,0.0,0.0
104,newsRACE,104,2021-03-05 18:18:00,186.5500030517578,186.86500549316406,186.25,186.86500549316406,7.696314175223024e-06,,-0.05711194953324319,MA_cross_Sentiment,104,737854.7625,Broker,104,1000.0,1000.0,BuySell,104,,,Trades - Net Profit/Loss,104,,,DrawDown,104,0.0,0.0
105,newsRACE,105,2021-03-05 18:20:00,186.3800048828125,186.3800048828125,186.33999633789062,186.33999633789062,6.3651139340915255e-06,,-0.04521176653629953,MA_cross_Sentiment,105,737854.7638888889,Broker,105,1000.0,1000.0,BuySell,105,,,Trades - Net Profit/Loss,105,,,DrawDown,105,0.0,0.0
106,newsRACE,106,2021-03-05 18:22:00,186.66000366210938,186.66000366210938,186.66000366210938,186.66000366210938,4.929882396003491e-06,,-0.033550480084503294,MA_cross_Sentiment,106,737854.7652777778,Broker,106,1000.0,1000.0,BuySell,106,,,Trades - Net Profit/Loss,106,,,DrawDown,106,0.0,0.0
107,newsRACE,107,2021-03-05 18:24:00,186.64999389648438,186.72000122070312,186.63499450683594,186.72000122070312,3.390619560958882e-06,,-0.02212809017785467,MA_cross_Sentiment,107,737854.7666666667,Broker,107,1000.0,1000.0,BuySell,107,,,Trades - Net Profit/Loss,107,,,DrawDown,107,0.0,0.0
108,newsRACE,108,2021-03-05 18:26:00,186.60760498046875,186.60760498046875,186.60760498046875,186.60760498046875,1.7473254289577195e-06,,-0.010944596816353576,MA_cross_Sentiment,108,737854.7680555555,Broker,108,1000.0,1000.0,BuySell,108,,,Trades - Net Profit/Loss,108,,,DrawDown,108,0.0,0.0
109,newsRACE,109,2021-03-05 18:28:00,186.7449951171875,186.77499389648438,186.7449951171875,186.77499389648438,0.0,,0.0,MA_cross_Sentiment,109,737854.7694444444,Broker,109,1000.0,1000.0,BuySell,109,,,Trades - Net Profit/Loss,109,,,DrawDown,109,0.0,0.0
110,newsRACE,110,2021-03-05 18:30:00,186.78500366210938,187.05499267578125,186.78500366210938,187.05499267578125,-1.8513567259142698e-06,,0.010705700271205997,MA_cross_Sentiment,110,737854.7708333334,Broker,110,1000.0,1000.0,BuySell,110,,,Trades - Net Profit/Loss,110,,,DrawDown,110,0.0,0.0
111,newsRACE,111,2021-03-05 18:32:00,187.00999450683594,187.00999450683594,186.60000610351562,186.60000610351562,-3.8067447487851e-06,,0.021172503997264506,MA_cross_Sentiment,111,737854.7722222222,Broker,111,1000.0,1000.0,BuySell,111,,,Trades - Net Profit/Loss,111,,,DrawDown,111,0.0,0.0
112,newsRACE,112,2021-03-05 18:34:00,187.0850067138672,187.1699981689453,186.7899932861328,186.7899932861328,-5.866164068612477e-06,,0.03140041117817543,MA_cross_Sentiment,112,737854.7736111111,Broker,112,1000.0,1000.0,BuySell,112,,,Trades - Net Profit/Loss,112,,,DrawDown,112,0.0,0.0
113,newsRACE,113,2021-03-05 18:36:00,186.97500610351562,186.97500610351562,186.97500610351562,186.97500610351562,-8.029614685396428e-06,,0.04138942181393888,MA_cross_Sentiment,113,737854.775,Broker,113,1000.0,1000.0,BuySell,113,,,Trades - Net Profit/Loss,113,,,DrawDown,113,0.0,0.0
114,newsRACE,114,2021-03-05 18:40:00,186.97500610351562,187.38999938964844,186.85000610351562,187.16000366210938,-1.2668609809833985e-05,,0.06065075345002302,MA_cross_Sentiment,114,737854.7777777778,Broker,114,1000.0,1000.0,BuySell,114,,,Trades - Net Profit/Loss,114,,,DrawDown,114,0.0,0.0
115,newsRACE,115,2021-03-05 18:42:00,187.1699981689453,187.2100067138672,186.906494140625,186.9499969482422,-1.514415431748761e-05,,0.06992307445034386,MA_cross_Sentiment,115,737854.7791666667,Broker,115,1000.0,1000.0,BuySell,115,,,Trades - Net Profit/Loss,115,,,DrawDown,115,0.0,0.0
116,newsRACE,116,2021-03-05 18:44:00,186.82000732421875,187.0500030517578,186.6699981689453,186.6699981689453,-1.7723730122097776e-05,,0.07895649890551702,MA_cross_Sentiment,116,737854.7805555556,Broker,116,1000.0,1000.0,BuySell,116,,,Trades - Net Profit/Loss,116,,,DrawDown,116,0.0,0.0
117,newsRACE,117,2021-03-05 18:46:00,186.85499572753906,186.99000549316406,186.85499572753906,186.99000549316406,-2.040733722366451e-05,,0.08775102681554278,MA_cross_Sentiment,117,737854.7819444444,Broker,117,1000.0,1000.0,BuySell,117,,,Trades - Net Profit/Loss,117,,,DrawDown,117,0.0,0.0
118,newsRACE,118,2021-03-05 18:48:00,186.86500549316406,186.86500549316406,186.86500549316406,186.86500549316406,-2.319497562218779e-05,,0.09630665818042095,MA_cross_Sentiment,118,737854.7833333333,Broker,118,1000.0,1000.0,BuySell,118,,,Trades - Net Profit/Loss,118,,,DrawDown,118,0.0,0.0
119,newsRACE,119,2021-03-05 18:50:00,186.8800048828125,187.19000244140625,186.77000427246094,187.17999267578125,-2.6086645317667637e-05,,0.10462339300015161,MA_cross_Sentiment,119,737854.7847222222,Broker,119,1000.0,1000.0,BuySell,119,,,Trades - Net Profit/Loss,119,,,DrawDown,119,0.0,0.0
120,newsRACE,120,2021-03-05 18:52:00,186.99000549316406,186.99000549316406,186.77999877929688,186.77999877929688,-2.908234631010403e-05,,0.11270123127473468,MA_cross_Sentiment,120,737854.786111111,Broker,120,1000.0,1000.0,BuySell,120,,,Trades - Net Profit/Loss,120,,,DrawDown,120,0.0,0.0
121,newsRACE,121,2021-03-05 18:54:00,186.97999572753906,186.97999572753906,186.25,186.25,-3.2182078599496985e-05,,0.12054017300417023,MA_cross_Sentiment,121,737854.7875,Broker,121,1000.0,1000.0,BuySell,121,,,Trades - Net Profit/Loss,121,,,DrawDown,121,0.0,0.0
122,newsRACE,122,2021-03-05 18:56:00,186.22999572753906,186.81500244140625,186.22999572753906,186.81500244140625,-3.53858421858465e-05,,0.1281402181884583,MA_cross_Sentiment,122,737854.7888888889,Broker,122,1000.0,1000.0,BuySell,122,,,Trades - Net Profit/Loss,122,,,DrawDown,122,0.0,0.0
123,newsRACE,123,2021-03-05 18:58:00,186.5800018310547,186.5800018310547,186.35000610351562,186.39999389648438,-3.869363706915256e-05,,0.13550136682759878,MA_cross_Sentiment,123,737854.7902777778,Broker,123,1000.0,1000.0,BuySell,123,,,Trades - Net Profit/Loss,123,,,DrawDown,123,0.0,0.0
124,newsRACE,124,2021-03-05 19:00:00,186.67999267578125,186.67999267578125,186.4499969482422,186.64999389648438,-4.210546324941519e-05,,0.14262361892159173,MA_cross_Sentiment,124,737854.7916666666,Broker,124,1000.0,1000.0,BuySell,124,,,Trades - Net Profit/Loss,124,,,DrawDown,124,0.0,0.0
125,newsRACE,125,2021-03-05 19:02:00,186.40499877929688,186.41000366210938,186.1699981689453,186.1699981689453,-4.562132072663439e-05,,0.1495069744704371,MA_cross_Sentiment,125,737854.7930555556,Broker,125,1000.0,1000.0,BuySell,125,,,Trades - Net Profit/Loss,125,,,DrawDown,125,0.0,0.0
126,newsRACE,126,2021-03-05 19:04:00,186.02999877929688,186.22500610351562,186.02999877929688,186.22500610351562,-4.924120950081011e-05,,0.15615143347413493,MA_cross_Sentiment,126,737854.7944444445,Broker,126,1000.0,1000.0,BuySell,126,,,Trades - Net Profit/Loss,126,,,DrawDown,126,0.0,0.0
127,newsRACE,127,2021-03-05 19:06:00,186.02999877929688,186.02999877929688,185.75999450683594,185.77999877929688,-5.2965129571942435e-05,,0.16255699593268527,MA_cross_Sentiment,127,737854.7958333333,Broker,127,1000.0,1000.0,BuySell,127,,,Trades - Net Profit/Loss,127,,,DrawDown,127,0.0,0.0
128,newsRACE,128,2021-03-05 19:08:00,185.81500244140625,186.0,185.81500244140625,185.8800048828125,-5.679308094003128e-05,,0.16872366184608806,MA_cross_Sentiment,128,737854.7972222222,Broker,128,1000.0,1000.0,BuySell,128,,,Trades - Net Profit/Loss,128,,,DrawDown,128,0.0,0.0
129,newsRACE,129,2021-03-05 19:10:00,185.8249969482422,186.41439819335938,185.8249969482422,186.41439819335938,-6.0725063605076696e-05,,0.17465143121434332,MA_cross_Sentiment,129,737854.7986111111,Broker,129,1000.0,1000.0,BuySell,129,,,Trades - Net Profit/Loss,129,,,DrawDown,129,0.0,0.0
130,newsRACE,130,2021-03-05 19:12:00,186.32069396972656,186.32069396972656,186.10499572753906,186.10499572753906,-6.476107756707864e-05,,0.18034030403745105,MA_cross_Sentiment,130,737854.8,Broker,130,1000.0,1000.0,BuySell,130,,,Trades - Net Profit/Loss,130,,,DrawDown,130,0.0,0.0
131,newsRACE,131,2021-03-05 19:14:00,185.88470458984375,186.3000030517578,185.88470458984375,186.3000030517578,-6.890112282603718e-05,,0.18579028031541123,MA_cross_Sentiment,131,737854.8013888889,Broker,131,1000.0,1000.0,BuySell,131,,,Trades - Net Profit/Loss,131,,,DrawDown,131,0.0,0.0
132,newsRACE,132,2021-03-05 19:16:00,186.3350067138672,186.3350067138672,186.13499450683594,186.13499450683594,-7.314519938195226e-05,,0.19100136004822388,MA_cross_Sentiment,132,737854.8027777778,Broker,132,1000.0,1000.0,BuySell,132,,,Trades - Net Profit/Loss,132,,,DrawDown,132,0.0,0.0
133,newsRACE,133,2021-03-05 19:18:00,186.125,186.14999389648438,186.125,186.14999389648438,-7.74933072348239e-05,,0.19597354323588895,MA_cross_Sentiment,133,737854.8041666667,Broker,133,1000.0,1000.0,BuySell,133,,,Trades - Net Profit/Loss,133,,,DrawDown,133,0.0,0.0
134,newsRACE,134,2021-03-05 19:20:00,186.13999938964844,186.14500427246094,186.13999938964844,186.13999938964844,-8.19454463846521e-05,,0.20070682987840652,MA_cross_Sentiment,134,737854.8055555555,Broker,134,1000.0,1000.0,BuySell,134,,,Trades - Net Profit/Loss,134,,,DrawDown,134,0.0,0.0
135,newsRACE,135,2021-03-05 19:22:00,185.92999267578125,186.14999389648438,185.92999267578125,186.14500427246094,-8.650161683143687e-05,,0.20520121997577645,MA_cross_Sentiment,135,737854.8069444444,Broker,135,1000.0,1000.0,BuySell,135,,,Trades - Net Profit/Loss,135,,,DrawDown,135,0.0,0.0
136,newsRACE,136,2021-03-05 19:24:00,186.14999389648438,186.2550048828125,185.9600067138672,186.1999969482422,-9.116181857517813e-05,,0.20945671352799897,MA_cross_Sentiment,136,737854.8083333333,Broker,136,1000.0,1000.0,BuySell,136,,,Trades - Net Profit/Loss,136,,,DrawDown,136,0.0,0.0
137,newsRACE,137,2021-03-05 19:26:00,186.0,186.22500610351562,186.0,186.22500610351562,-9.592605161587605e-05,,0.21347331053507393,MA_cross_Sentiment,137,737854.8097222223,Broker,137,1000.0,1000.0,BuySell,137,,,Trades - Net Profit/Loss,137,,,DrawDown,137,0.0,0.0
138,newsRACE,138,2021-03-05 19:28:00,186.22500610351562,186.74000549316406,186.22500610351562,186.73500061035156,-0.00010079431595353043,,0.2172510109970013,MA_cross_Sentiment,138,737854.8111111111,Broker,138,1000.0,1000.0,BuySell,138,,,Trades - Net Profit/Loss,138,,,DrawDown,138,0.0,0.0
139,newsRACE,139,2021-03-05 19:30:00,186.72999572753906,186.8300018310547,186.72999572753906,186.8300018310547,-0.00010576661158814143,,0.2207898149137812,MA_cross_Sentiment,139,737854.8125,Broker,139,1000.0,1000.0,BuySell,139,,,Trades - Net Profit/Loss,139,,,DrawDown,139,0.0,0.0
140,newsRACE,140,2021-03-05 19:32:00,186.8300018310547,186.8300018310547,186.8300018310547,186.8300018310547,-0.00011084293851970896,,0.22408972228541346,MA_cross_Sentiment,140,737854.8138888889,Broker,140,1000.0,1000.0,BuySell,140,,,Trades - Net Profit/Loss,140,,,DrawDown,140,0.0,0.0
141,newsRACE,141,2021-03-05 19:34:00,186.99000549316406,187.27000427246094,186.8574981689453,187.1999969482422,-0.00011602329674823304,,0.22715073311189823,MA_cross_Sentiment,141,737854.8152777777,Broker,141,1000.0,1000.0,BuySell,141,,,Trades - Net Profit/Loss,141,,,DrawDown,141,0.0,0.0
142,newsRACE,142,2021-03-05 19:36:00,187.1999969482422,187.22999572753906,187.1199951171875,187.1199951171875,-0.0001213076862737137,,0.22997284739323556,MA_cross_Sentiment,142,737854.8166666667,Broker,142,1000.0,1000.0,BuySell,142,,,Trades - Net Profit/Loss,142,,,DrawDown,142,0.0,0.0
143,newsRACE,143,2021-03-05 19:38:00,187.2550048828125,187.35000610351562,187.2550048828125,187.2550048828125,-0.0001266961070961509,,0.23255606512942523,MA_cross_Sentiment,143,737854.8180555556,Broker,143,1000.0,1000.0,BuySell,143,,,Trades - Net Profit/Loss,143,,,DrawDown,143,0.0,0.0
144,newsRACE,144,2021-03-05 19:40:00,187.25999450683594,187.27749633789062,187.25999450683594,187.27499389648438,-0.00013218855921554468,,0.23490038632046745,MA_cross_Sentiment,144,737854.8194444445,Broker,144,1000.0,1000.0,BuySell,144,,,Trades - Net Profit/Loss,144,,,DrawDown,144,0.0,0.0
145,newsRACE,145,2021-03-05 19:42:00,187.2725067138672,187.2725067138672,187.02499389648438,187.02499389648438,-0.000137785042631895,,0.237005810966362,MA_cross_Sentiment,145,737854.8208333333,Broker,145,1000.0,1000.0,BuySell,145,,,Trades - Net Profit/Loss,145,,,DrawDown,145,0.0,0.0
146,newsRACE,146,2021-03-05 19:44:00,187.02499389648438,187.24549865722656,186.94500732421875,186.9550018310547,-0.00014348555734520184,,0.23887233906710909,MA_cross_Sentiment,146,737854.8222222222,Broker,146,1000.0,1000.0,BuySell,146,,,Trades - Net Profit/Loss,146,,,DrawDown,146,0.0,0.0
147,newsRACE,147,2021-03-05 19:46:00,186.97500610351562,187.30999755859375,186.97500610351562,187.2100067138672,-0.00014929010335546533,,0.24049997062270864,MA_cross_Sentiment,147,737854.8236111111,Broker,147,1000.0,1000.0,BuySell,147,,,Trades - Net Profit/Loss,147,,,DrawDown,147,0.0,0.0
148,newsRACE,148,2021-03-05 19:48:00,187.25929260253906,187.25929260253906,187.1999969482422,187.1999969482422,-0.0001551986806626853,,0.24188870563316064,MA_cross_Sentiment,148,737854.825,Broker,148,1000.0,1000.0,BuySell,148,,,Trades - Net Profit/Loss,148,,,DrawDown,148,0.0,0.0
149,newsRACE,149,2021-03-05 19:50:00,187.1300048828125,187.1300048828125,187.1300048828125,187.1300048828125,-0.00016121128926686185,,0.24303854409846518,MA_cross_Sentiment,149,737854.8263888889,Broker,149,1000.0,1000.0,BuySell,149,,,Trades - Net Profit/Loss,149,,,DrawDown,149,0.0,0.0
150,newsRACE,150,2021-03-05 19:52:00,187.1300048828125,187.1300048828125,187.1300048828125,187.1300048828125,-0.00016732792916799495,,0.24394948601862204,MA_cross_Sentiment,150,737854.8277777778,Broker,150,1000.0,1000.0,BuySell,150,,,Trades - Net Profit/Loss,150,,,DrawDown,150,0.0,0.0
151,newsRACE,151,2021-03-05 19:54:00,187.1300048828125,187.33999633789062,187.1300048828125,187.3300018310547,-0.0001735486003660846,,0.2446215313936314,MA_cross_Sentiment,151,737854.8291666667,Broker,151,1000.0,1000.0,BuySell,151,,,Trades - Net Profit/Loss,151,,,DrawDown,151,0.0,0.0
152,newsRACE,152,2021-03-05 19:56:00,187.3800048828125,187.3800048828125,187.3800048828125,187.3800048828125,-0.0001798733028611308,,0.2450546802234933,MA_cross_Sentiment,152,737854.8305555555,Broker,152,1000.0,1000.0,BuySell,152,,,Trades - Net Profit/Loss,152,,,DrawDown,152,0.0,0.0
153,newsRACE,153,2021-03-05 19:58:00,187.4550018310547,187.52000427246094,187.41000366210938,187.50999450683594,-0.0001863020366531336,,0.24524893250820756,MA_cross_Sentiment,153,737854.8319444444,Broker,153,1000.0,1000.0,BuySell,153,,,Trades - Net Profit/Loss,153,,,DrawDown,153,0.0,0.0
154,newsRACE,154,2021-03-05 20:00:00,187.422607421875,187.77000427246094,187.422607421875,187.72000122070312,-0.00019283480174209293,,0.24520428824777438,MA_cross_Sentiment,154,737854.8333333334,Broker,154,1000.0,1000.0,BuySell,154,,,Trades - Net Profit/Loss,154,,,DrawDown,154,0.0,0.0
155,newsRACE,155,2021-03-05 20:02:00,187.68499755859375,187.86000061035156,187.68499755859375,187.8350067138672,-0.00019947159812800882,,0.24492074744219366,MA_cross_Sentiment,155,737854.8347222222,Broker,155,1000.0,1000.0,BuySell,155,,,Trades - Net Profit/Loss,155,,,DrawDown,155,0.0,0.0
156,newsRACE,156,2021-03-05 20:04:00,187.75,187.9093017578125,187.75,187.8350067138672,-0.00020621242581088123,,0.24439831009146534,MA_cross_Sentiment,156,737854.8361111111,Broker,156,1000.0,1000.0,BuySell,156,,,Trades - Net Profit/Loss,156,,,DrawDown,156,0.0,0.0
157,newsRACE,157,2021-03-05 20:06:00,187.84500122070312,187.84500122070312,187.75,187.75,-0.00021305728479071025,,0.24363697619558947,MA_cross_Sentiment,157,737854.8375,Broker,157,1000.0,1000.0,BuySell,157,,,Trades - Net Profit/Loss,157,,,DrawDown,157,0.0,0.0
158,newsRACE,158,2021-03-05 20:08:00,187.81500244140625,187.81500244140625,187.42999267578125,187.42999267578125,-0.00022000617506749579,,0.24263674575456612,MA_cross_Sentiment,158,737854.838888889,Broker,158,1000.0,1000.0,BuySell,158,,,Trades - Net Profit/Loss,158,,,DrawDown,158,0.0,0.0
159,newsRACE,159,2021-03-05 20:10:00,187.4199981689453,187.4250030517578,187.2801055908203,187.41000366210938,-0.00022705909664123795,,0.24139761876839516,MA_cross_Sentiment,159,737854.8402777778,Broker,159,1000.0,1000.0,BuySell,159,,,Trades - Net Profit/Loss,159,,,DrawDown,159,0.0,0.0
160,newsRACE,160,2021-03-05 20:12:00,187.39500427246094,187.39500427246094,187.25,187.25999450683594,-0.0002342160495119366,,0.2399195952370768,MA_cross_Sentiment,160,737854.8416666667,Broker,160,1000.0,1000.0,BuySell,160,,,Trades - Net Profit/Loss,160,,,DrawDown,160,0.0,0.0
161,newsRACE,161,2021-03-05 20:14:00,187.25999450683594,187.57000732421875,187.25999450683594,187.57000732421875,-0.0002414770336795918,,0.23820267516061072,MA_cross_Sentiment,161,737854.8430555556,Broker,161,1000.0,1000.0,BuySell,161,,,Trades - Net Profit/Loss,161,,,DrawDown,161,0.0,0.0
162,newsRACE,162,2021-03-05 20:16:00,187.3699951171875,187.5959930419922,187.25,187.33999633789062,-0.00024884204914420367,,0.23624685853899724,MA_cross_Sentiment,162,737854.8444444444,Broker,162,1000.0,1000.0,BuySell,162,,,Trades - Net Profit/Loss,162,,,DrawDown,162,0.0,0.0
